issue_type,code,description,current_value,suggested_fix,severity
unit_rare_or_empty,RSG090b,"Suministro y ejecución de pavimento mediante el método de colocación en capa gruesa, de baldosas extrusionadas de barro cocido de elaboración mecánica, de 20x20 cm, capacidad de absorción de agua 6%<E","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG090e,"Suministro y ejecución de pavimento mediante el método de colocación en capa gruesa, de baldosas extrusionadas de barro cocido de elaboración mecánica, de 30x30 cm, capacidad de absorción de agua 6%<E","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG091,"Suministro y colocación de rodapié cerámico de barro cocido de elaboración manual, 30x8,5x2,2 cm, recibido con mortero de cemento M-10. Incluso rejuntado con mortero de cemento M-10 y limpieza.","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSG091e,"Suministro y colocación de rodapié cerámico extrusionado de barro cocido de elaboración mecánica, 20x8x1,5 cm, para interiores, recibido con mortero de cemento M-10. Incluso rejuntado con mortero de c","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSJ010,"Tarima para exterior, formada por tablas macizas de madera tecnológica (WPC) con fibras de madera y polietileno, de 20x127x2440 mm, una cara vista con textura de madera, fijadas mediante el sistema de","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM020,"Suministro y colocación de entarimado tradicional formado por tablas machihembradas de madera maciza de roble, de 70x22 mm, colocadas a rompejuntas sobre rastreles de madera de pino de 50x25 mm, fijad","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM020b,"Suministro y colocación de entarimado tradicional formado por tablas machihembradas de madera maciza de jatoba, de 70x22 mm, colocadas a rompejuntas sobre rastreles de madera de pino de 50x25 mm, fija","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM020c,"Suministro y colocación de entarimado tradicional formado por tablas machihembradas de madera maciza de roble, de 70x22 mm, colocadas en espiga sobre rastreles de madera de pino de 50x25 mm, fijados m","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM021b,"Suministro y colocación de tarima flotante formada por tablas machihembradas de madera maciza de haya, de 22 mm de espesor, barnizada en fábrica con dos manos de barniz de secado ultravioleta y dos ma","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM021d,"Suministro y colocación de tarima flotante formada por tablas machihembradas de madera maciza de roble, de 22 mm de espesor, barnizada en fábrica con dos manos de barniz de secado ultravioleta y dos m","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM022,"Tarima para exterior, formada por tablas de madera maciza, de ipé, de 22x100x800/2800 mm, resistencia al deslizamiento clase 3, según CTE DB SU, fijadas mediante el sistema de fijación oculta sobre ra","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM030,"Suministro y colocación de parquet mosaico taraceado, formado por tablillas de madera de roble, de 120x24x8 mm, adosadas unas a otras pero no unidas entre sí, colocadas con adhesivo a base de poliuret","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM030g,"Suministro y colocación de parquet mosaico taraceado, formado por tablillas de madera de roble, de 120x24x8 mm, adosadas unas a otras pero no unidas entre sí, colocadas con adhesivo a base de poliuret","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM040,"Suministro y colocación de parquet flotante formado por lamas machihembradas de 2180x200x14 mm, constituidas por tres capas colocadas transversalmente, prensadas y encoladas entre sí, estando la capa ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM040b,"Suministro y colocación de parquet flotante formado por lamas machihembradas de 2180x200x14 mm, constituidas por tres capas colocadas transversalmente, prensadas y encoladas entre sí, estando la capa ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM040d,"Suministro y colocación de parquet flotante formado por lamas machihembradas de 2180x200x14 mm, constituidas por tres capas colocadas transversalmente, prensadas y encoladas entre sí, estando la capa ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM050b,"Suministro y colocación de rodapié de aglomerado chapado de haya de 6x1,2 cm, clavado en paramento.","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM050c,"Suministro y colocación de rodapié de aglomerado chapado de roble de 6x1,2 cm, clavado en paramento.","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM050d,"Suministro y colocación de rodapié de aglomerado chapado de castaño de 6x1,2 cm, clavado en paramento.","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSM050e,"Suministro y colocación de rodapié de aglomerado chapado de cerezo de 6x1,2 cm, clavado en paramento.","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010,"Suministro y colocación de pavimento de baldosas de arenisca Caliza Capri, de 60x40x2 cm, acabado abujardado; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abie","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010b,"Suministro y colocación de pavimento de baldosas de arenisca Caliza Capri, de 60x40x2 cm, acabado apomazado; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abier","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010c,"Suministro y colocación de pavimento de baldosas de arenisca Caliza Capri, de 60x40x2 cm, acabado arenado; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010d,"Suministro y colocación de pavimento de baldosas de mármol Crema Marfil Classic, de 60x30x2 cm, acabado pulido; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo ab","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010e,"Suministro y colocación de pavimento de baldosas de mármol Blanco Macael, de 40x30x2 cm, acabado pulido; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto a","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010f,"Suministro y colocación de pavimento de baldosas de mármol Crema Mallorca, de 30x30x2 cm, acabado a pulir en obra; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010g,"Suministro y colocación de pavimento de baldosas de mármol Crema Mallorca, de 30x30x2 cm, acabado pulido; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010i,"Suministro y colocación de pavimento de baldosas de travertino Clásico, de 60x30x2 cm, acabado a pulir en obra; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo ab","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010j,"Suministro y colocación de pavimento de baldosas de travertino Clásico, de 60x30x2 cm, acabado apomazado; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010k,"Suministro y colocación de pavimento de baldosas de travertino Clásico,de 60x30x2 cm, acabado pulido poro abierto; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010l,"Suministro y colocación de pavimento de baldosas de travertino Romano, de 60x30x2 cm, acabado pulido empastado transparente; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducid","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010r,"Suministro y colocación de pavimento de baldosas de caliza de Binissalem, de 40x40x2 cm, acabado pulido; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto a","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP010s,"Suministro y colocación de pavimento de baldosas de granito Gris Perla, de 60x40x2 cm, acabado pulido; recibidas con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto amp","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP012b,"Suministro y colocación de pavimento de baldosas de marés de Porreres, de 80x40x10 cm; recibidas con mortero de cemento M-5, confeccionado en obra sin retardantes. Incluso formación de juntas perimetr","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP020b,"Suministro y colocación de rodapié de mármol Crema Marfil Ivory, de 7x2 cm, pulido; recibido con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto ampliado. Incluso rejun","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP020c,"Suministro y colocación de rodapié de mármol Caliza Capri, de 7x2 cm, pulido; recibido con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto ampliado. Incluso rejuntado c","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSP020e,"Suministro y colocación de rodapié de travertino Clásico, de 7x2 cm, apomazado; recibido con adhesivo cementoso mejorado, C2 TE, con deslizamiento reducido y tiempo abierto ampliado. Incluso rejuntado","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSR005,"Formación de pavimento continuo de microcemento, de 3 mm de espesor, realizado sobre superficie absorbente, mediante la aplicación sucesiva de: capa de imprimación monocomponente, diluida en dos parte","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSS031,"Pavimento vinílico homogéneo, de 2,0 mm de espesor, con tratamiento de protección superficial a base de poliuretano, color a elegir, suministrado en losetas de 61x61 cm; peso total: 3150 g/m²; clasifi","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RST010,"Pavimento de moqueta de fibra sintética 100% poliamida, tipo bucle, fabricada por proceso tufting, suministrada en rollos de 4x20 m. Colocación en obra: con adhesivo de contacto, sobre capa fina de ni","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSU010,"Suministro y colocación de baldosas hidráulicas cuadradas, de 20x20 cm, PVP 69,90 €/m2, lisa, color a elegir colocadas con adhesivo cementoso C1, con doble encolado, rejuntadas con mortero de juntas c","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSU010b,"Suministro y colocación de baldosas hidráulicas hexagonales, de 25x25 cm, PVP 59,62 €/m2, lisa, color a elegir colocadas con adhesivo cementoso C1, con doble encolado, rejuntadas con mortero de juntas","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,RSU030,"Suministro y colocación de rodapié hidráulico, de 25x12,5 cm, PVP 22,62 €/ml, decorado con dibujos variados para formar cenefa, tres colores a elegir, recibido con adhesivo cementoso C1, con doble enc","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
