issue_type,code,description,current_value,suggested_fix,severity
similar_description,XFB010q,"Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 150 y 200 m² de superficie útil, una vez finalizada la obra, método A según UNE-EN 1","Levenshtein=3 contra código XFB010r: 'Ensayo Blower Door, para medir el volumen de infiltraciones de aire, en vivienda de edificio plurifamiliar de entre 200 '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010b: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C0 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010c: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C0 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010d: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010e: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010f: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010g: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010h: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010i: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010b,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010c: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C0 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010b,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010d: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010b,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010e: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010b,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010f: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010b,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010g: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010b,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010h: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010b,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010i: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010c,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010d: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010c,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010e: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010c,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010f: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010c,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010g: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010c,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010h: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010c,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C0 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010i: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010d,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C1 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010e: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010d,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C1 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010f: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C1 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010d,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C1 según CTE-DB-SE-C.,Levenshtein=1 contra código XSC010g: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010d,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C1 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010h: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T2 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,XSC010d,Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T1 y estructura tipo C1 según CTE-DB-SE-C.,Levenshtein=2 contra código XSC010i: 'Informe geotécnico en base a sondeos SPT y/o DPSH y ensayos de laboratorio para terreno tipo T3 y estructura tipo C2 seg',Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
